celebrity_name,ballroom_partner,season,celebrity_age_during_season,celebrity_industry,celebrity_homecountry/region,results,final_placement,reached_finale,age_group,profession_category,is_us_contestant,gender,overall_avg_score,max_score,min_score,score_range,weeks_competed,score_trend_slope,score_trend_r2,weeks_with_scores,trend_category,avg_judge_disagreement,max_judge_disagreement,avg_judge_range,partner_experience,partner_wins_current,historical_avg_rank,historical_wins,is_controversial_case,is_controversial,rank_discrepancy,scoring_system,has_judge_elimination,is_allstar_season,last_2_weeks_momentum,week1_total,week1_avg,week1_judges,week1_judge_std,week1_judge_range,week1_judge_score_ratio,week1_status,week2_total,week2_avg,week2_judges,week2_judge_std,week2_judge_range,week2_judge_score_ratio,week2_status,week3_total,week3_avg,week3_judges,week3_judge_std,week3_judge_range,week3_judge_score_ratio,week3_status,week4_total,week4_avg,week4_judges,week4_judge_std,week4_judge_range,week4_judge_score_ratio,week4_status,week5_total,week5_avg,week5_judges,week5_judge_std,week5_judge_range,week5_judge_score_ratio,week5_status,week6_total,week6_avg,week6_judges,week6_judge_std,week6_judge_range,week6_judge_score_ratio,week6_status,week7_total,week7_avg,week7_judges,week7_judge_std,week7_judge_range,week7_judge_score_ratio,week7_status,week8_total,week8_avg,week8_judges,week8_judge_std,week8_judge_range,week8_judge_score_ratio,week8_status,week9_total,week9_avg,week9_judges,week9_judge_std,week9_judge_range,week9_judge_score_ratio,week9_status,week10_total,week10_avg,week10_judges,week10_judge_std,week10_judge_range,week10_judge_score_ratio,week10_status
Lamar Odom,Peta Murgatroyd,28,39,Athlete,United States,Eliminated Week 4,10,0,35-44,Athlete,1,Unknown,0.41666666666666663,0.5,0.36666666666666664,0.13333333333333336,4,0.03999999999999997,0.8000000000000007,4,Stable,0.6422285251880866,1.4142135623730951,1.25,15,2.0,7.4,2,0,0,2.0,Rank,1,0,,11.0,3.6666666666666665,3,1.1547005383792515,2.0,0.36666666666666664,Active,12.0,4.0,3,0.0,0.0,0.4,Active,12.0,4.0,3,0.0,0.0,0.4,Active,20.0,5.0,4,1.4142135623730951,3.0,0.5,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,21,Model,United States,Eliminated Week 6,9,0,Under 25,Model,1,Unknown,0.7402777777777777,0.9,0.6,0.30000000000000004,6,0.06023809523809519,0.9028279931357107,6,Improving,0.17955837819827095,0.5773502691896258,0.3333333333333333,19,3.0,5.2631578947368425,3,0,0,-2.0,Rank,1,0,,18.0,6.0,3,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,31.0,7.75,4,0.5,1.0,0.775,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Sean Spicer,Lindsay Arnold,28,48,Politician,United States,Eliminated Week 9,6,0,45-54,Politician,1,Unknown,0.587037037037037,0.7,0.4,0.29999999999999993,9,0.03124999999999998,0.6914724093971956,9,Stable,0.28008066024041006,0.5773502691896258,0.5,10,1.0,5.4,1,0,0,3.0,Rank,1,0,,12.0,4.0,3,0.0,0.0,0.4,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,15.0,5.0,3,0.0,0.0,0.5,Active,21.0,5.25,4,0.5,1.0,0.525,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,25.0,6.25,4,0.28867513459481287,0.5,0.625,Active,0.0,,0,,,,Eliminated
Mary Wilson,Brandon Armstrong,28,75,Singer/Rapper,United States,Eliminated Week 2,12,0,55+,Music,1,Unknown,0.5333333333333333,0.5666666666666667,0.5,0.06666666666666665,2,-0.06666666666666655,1.0,2,Insufficient_Data,0.2886751345948129,0.5773502691896258,0.5,8,0.0,9.125,0,0,0,-2.0,Rank,1,0,,17.0,5.666666666666667,3,0.5773502691896258,1.0,0.5666666666666667,Active,15.0,5.0,3,0.0,0.0,0.5,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Lauren Alaina,Gleb Savchenko,28,24,Singer/Rapper,United States,4th Place,4,0,Under 25,Music,1,Unknown,0.7992424242424242,0.95,0.6333333333333333,0.31666666666666665,11,0.03098484848484846,0.8314991549855849,11,Stable,0.2886751345948129,0.5773502691896258,0.5,13,0.0,8.461538461538462,0,0,0,1.0,Rank,1,0,0.04999999999999993,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,32.0,8.0,4,0.0,0.0,0.8,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,24.0,8.0,3,0.0,0.0,0.8,Active,35.0,8.75,4,0.28867513459481287,0.5,0.875,Active,27.0,9.0,3,0.0,0.0,0.9,Active
Ally Brooke,Sasha Farber,28,26,Singer/Rapper,United States,3rd Place,3,1,25-34,Music,1,Unknown,0.856060606060606,1.0,0.5333333333333333,0.4666666666666667,11,0.041818181818181796,0.8398676957001103,11,Stable,0.1837023583785173,0.5773502691896258,0.3181818181818182,12,0.0,6.083333333333333,0,0,0,-2.0,Rank,1,0,0.01666666666666672,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,24.0,8.0,3,0.0,0.0,0.8,Active,32.0,8.0,4,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,27.0,9.0,3,0.0,0.0,0.9,Active,30.0,10.0,3,0.0,0.0,1.0,Active,40.0,10.0,4,0.0,0.0,1.0,Active,29.5,9.833333333333334,3,0.2886751345948129,0.5,0.9833333333333333,Active
Karamo Brown,Jenna Johnson,28,38,TV Personality,United States,Eliminated Week 7,8,0,35-44,Screen,1,Unknown,0.6833333333333333,0.8333333333333334,0.5333333333333333,0.30000000000000004,7,0.047023809523809544,0.7793456543456541,7,Stable,0.4536323543632775,1.1547005383792517,0.7857142857142857,9,2.0,6.444444444444445,2,0,0,0.0,Rank,1,0,,17.0,5.666666666666667,3,0.5773502691896258,1.0,0.5666666666666667,Active,19.0,6.333333333333333,3,1.1547005383792517,2.0,0.6333333333333333,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,28.0,7.0,4,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,24.5,8.166666666666666,3,0.2886751345948129,0.5,0.8166666666666667,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Hannah Brown,Alan Bersten,28,24,TV Personality,United States,1st Place,1,1,Under 25,Screen,1,Unknown,0.8412872727272728,1.0333266666666667,0.6666666666666666,0.3666600000000001,11,0.02693169696969695,0.697068142998459,11,Stable,0.28515921326801175,1.1547005383792517,0.5,9,1.0,6.111111111111111,1,0,0,1.0,Rank,1,0,0.06666666666666665,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,24.0,8.0,3,0.0,0.0,0.8,Active,21.0,7.0,3,0.0,0.0,0.7,Active,32.0,8.0,4,0.0,0.0,0.8,Active,25.0,8.333333333333334,3,1.1547005383792517,2.0,0.8333333333333334,Active,24.0,8.0,3,0.0,0.0,0.8,Active,26.0,8.666666666666666,3,0.2886751345948129,0.5,0.8666666666666667,Active,30.9998,10.333266666666667,3,0.5773502691896257,1.0,1.0333266666666667,Active,35.5,8.875,4,0.25,0.5,0.8875,Active,27.0,9.0,3,0.0,0.0,0.9,Active
Anne Heche,Keo Motsepe,29,51,Actor/Actress,United States,Eliminated Week 4,13,0,45-54,Screen,1,Unknown,0.6,0.7,0.5,0.19999999999999996,4,0.019999999999999934,0.09999999999999964,4,No_Clear_Trend,0.0,0.0,0.0,9,0.0,9.88888888888889,0,0,0,0.0,Rank,1,0,,18.0,6.0,3,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,15.0,5.0,3,0.0,0.0,0.5,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Jesse Metcalfe,Sharna Burgess,29,41,Actor/Actress,United States,Eliminated Week 5,12,0,35-44,Screen,1,Unknown,0.6533333333333333,0.7,0.6,0.09999999999999998,5,0.01000000000000001,0.17307692307692324,5,No_Clear_Trend,0.3464101615137755,0.5773502691896258,0.6,14,1.0,6.571428571428571,1,0,0,0.0,Rank,1,0,,18.0,6.0,3,0.0,0.0,0.6,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,21.0,7.0,3,0.0,0.0,0.7,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Chrishell Stause,Gleb Savchenko,29,39,Actor/Actress,United States,Eliminated Week 8,8,0,35-44,Screen,1,Unknown,0.7125,0.9,0.43333333333333335,0.4666666666666667,8,0.05595238095238098,0.8002656683975364,8,Improving,0.36084391824351614,0.5773502691896258,0.625,13,0.0,8.461538461538462,0,0,0,2.0,Rank,1,0,,13.0,4.333333333333333,3,0.5773502691896258,1.0,0.43333333333333335,Active,18.0,6.0,3,0.0,0.0,0.6,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,24.0,8.0,3,0.0,0.0,0.8,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Skai Jackson,Alan Bersten,29,18,Actor/Actress,United States,Eliminated Week 10,5,0,Under 25,Screen,1,Unknown,0.7849986666666667,0.96666,0.5,0.46665999999999996,10,0.040706585858585866,0.5143108840393609,10,Stable,0.11547005383792515,0.5773502691896258,0.2,9,1.0,6.111111111111111,1,0,0,0.0,Rank,1,0,,21.0,7.0,3,0.0,0.0,0.7,Active,15.0,5.0,3,0.0,0.0,0.5,Active,18.0,6.0,3,0.0,0.0,0.6,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,24.0,8.0,3,0.0,0.0,0.8,Active,18.0,6.0,3,0.0,0.0,0.6,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.9998,8.999933333333333,3,0.5773502691896258,1.0,0.8999933333333333,Active,28.9998,9.6666,3,0.0,0.0,0.96666,Active,28.5,9.5,3,0.0,0.0,0.95,Active
Justina Machado,Sasha Farber,29,48,Actor/Actress,United States,4th Place,4,0,45-54,Screen,1,Unknown,0.8363624242424241,1.0,0.6333333333333333,0.3666666666666667,11,0.03333303030303025,0.8276303319200703,11,Stable,0.1312159702703695,0.5773502691896258,0.22727272727272727,12,0.0,6.083333333333333,0,0,0,-1.0,Rank,1,0,0.033333333333333326,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,28.9998,9.6666,3,0.0,0.0,0.96666,Active,25.9998,8.6666,3,0.0,0.0,0.86666,Active,29.0,9.666666666666666,3,0.2886751345948129,0.5,0.9666666666666667,Active
Charles Oakley,Emma Slater,29,56,Athlete,United States,Eliminated Week 2,15,0,55+,Athlete,1,Unknown,0.45,0.5,0.4,0.09999999999999998,2,0.0999999999999999,1.0,2,Insufficient_Data,0.0,0.0,0.0,16,1.0,7.9375,1,0,0,-1.0,Rank,1,0,,12.0,4.0,3,0.0,0.0,0.4,Active,15.0,5.0,3,0.0,0.0,0.5,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Veron Davis,Peta Murgatroyd,29,36,Athlete,United States,Eliminated Week 6,11,0,35-44,Athlete,1,Unknown,0.6722222222222222,0.7333333333333333,0.5666666666666667,0.16666666666666663,6,0.027619047619047602,0.5261730969760168,6,Stable,0.2886751345948129,0.5773502691896258,0.5,15,2.0,7.4,2,0,0,0.0,Rank,1,0,,17.0,5.666666666666667,3,0.5773502691896258,1.0,0.5666666666666667,Active,18.0,6.0,3,0.0,0.0,0.6,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Johnny Weir,Britt Stewart,29,36,Athlete,United States,Eliminated Week 10,6,0,35-44,Athlete,1,Unknown,0.835,1.0,0.6,0.4,10,0.04252525252525252,0.7021753685369843,10,Stable,0.11547005383792515,0.5773502691896258,0.2,6,0.0,10.0,0,0,0,-2.0,Rank,1,0,,18.0,6.0,3,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,29.0,9.666666666666666,3,0.5773502691896257,1.0,0.9666666666666667,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,27.0,9.0,3,0.0,0.0,0.9,Active,30.0,10.0,3,0.0,0.0,1.0,Active,30.0,10.0,3,0.0,0.0,1.0,Active,28.5,9.5,3,0.0,0.0,0.95,Active
Nev Schulman,Jenna Johnson,29,35,Producer,United States,2nd Place,2,1,25-34,Screen,1,Unknown,0.8787872727272728,1.0,0.6666666666666666,0.33333333333333337,11,0.035454363636363596,0.8854438750522464,11,Stable,0.15745916432444337,0.5773502691896258,0.2727272727272727,9,2.0,6.444444444444445,2,0,0,-1.0,Rank,1,0,0.0,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,30.0,10.0,3,0.0,0.0,1.0,Active,30.0,10.0,3,0.0,0.0,1.0,Active,28.9998,9.6666,3,0.0,0.0,0.96666,Active,30.0,10.0,3,0.0,0.0,1.0,Active
AJ McLean,Cheryl Burke,29,42,Singer/Rapper,United States,Eliminated Week 9,7,0,35-44,Music,1,Unknown,0.7814807407407407,0.9,0.6,0.30000000000000004,9,0.036110666666666645,0.7804664660818483,9,Stable,0.1924500897298753,0.5773502691896263,0.3333333333333334,25,2.0,5.8,2,0,0,-1.0,Rank,1,0,,18.0,6.0,3,0.0,0.0,0.6,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,24.9998,8.333266666666667,3,0.5773502691896263,1.0000000000000009,0.8333266666666667,Active,0.0,,0,,,,Eliminated
Nelly,Daniella Karagach,29,45,Singer/Rapper,United States,3rd Place,3,1,35-44,Music,1,Unknown,0.7651515151515151,0.95,0.5333333333333333,0.41666666666666663,11,0.03924242424242422,0.8554067839836776,11,Stable,0.07872958216222171,0.5773502691896258,0.13636363636363635,5,1.0,4.6,1,0,1,4.0,Rank,1,0,0.016666666666666607,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,18.0,6.0,3,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,28.0,9.333333333333334,3,0.2886751345948129,0.5,0.9333333333333333,Active
Kaitlyn Bristowe,Artem Chigvintsev,29,35,TV Personality,Canada,1st Place,1,1,25-34,Screen,0,Unknown,0.8666666666666667,1.0,0.6666666666666666,0.33333333333333337,11,0.032121212121212106,0.8512121212121212,11,Stable,0.35334103144982987,1.0,0.6363636363636364,12,1.0,7.416666666666667,1,0,0,1.0,Rank,1,0,0.0,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,27.0,9.0,3,0.0,0.0,0.9,Active,27.0,9.0,3,0.0,0.0,0.9,Active,24.0,8.0,3,1.0,2.0,0.8,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,30.0,10.0,3,0.0,0.0,1.0,Active,30.0,10.0,3,0.0,0.0,1.0,Active
Carole Baskin,Pasha Pashkov,29,59,TV Personality,United States,Eliminated Week 3,14,0,55+,Screen,1,Unknown,0.4333333333333333,0.5333333333333333,0.36666666666666664,0.16666666666666669,3,0.01666666666666659,0.03571428571428559,3,No_Clear_Trend,0.7182335127930838,1.0,1.3333333333333333,7,0.0,10.428571428571429,0,0,0,1.0,Rank,1,0,,11.0,3.6666666666666665,3,0.5773502691896258,1.0,0.36666666666666664,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,12.0,4.0,3,1.0,2.0,0.4,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Monica Aldama,Valentin Chmerkovskiy,29,48,TV Personality,United States,Eliminated Week 7,10,0,45-54,Screen,1,Unknown,0.738095238095238,0.9,0.5333333333333333,0.3666666666666667,7,0.0428571428571429,0.5094339622641508,7,Stable,0.329914439536929,0.5773502691896258,0.5714285714285714,19,3.0,5.2631578947368425,3,0,0,-2.0,Rank,1,0,,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Jeannie Mai,Brandon Armstrong,29,41,TV Personality,United States,Withdrew,9,0,35-44,Screen,1,Unknown,0.7285714285714285,0.8333333333333334,0.6,0.2333333333333334,7,0.04404761904761908,0.8912760416666667,7,Stable,0.24743582965269675,0.5773502691896258,0.42857142857142855,8,0.0,9.125,0,0,0,0.0,Rank,1,0,,18.0,6.0,3,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Martin Kove,Britt Stewart,30,75,Actor/Actress,United States,Eliminated Week 2,15,0,55+,Screen,1,Unknown,0.35,0.375,0.325,0.04999999999999999,2,0.049999999999999975,1.0,2,Insufficient_Data,0.5,0.5,1.0,6,0.0,10.0,0,0,0,0.0,Rank,1,0,,13.0,3.25,4,0.5,1.0,0.325,Active,15.0,3.75,4,0.5,1.0,0.375,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Brian Austin Green,Sharna Burgess,30,48,Actor/Actress,United States,Eliminated Week 4,13,0,45-54,Screen,1,Unknown,0.6145833333333333,0.65,0.575,0.07500000000000007,4,0.02083333333333328,0.6410256410256419,4,Stable,0.3713996399133722,0.5773502691896258,0.75,14,1.0,6.571428571428571,1,0,0,1.0,Rank,1,0,,24.0,6.0,4,0.0,0.0,0.6,Active,23.0,5.75,4,0.5,1.0,0.575,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,26.0,6.5,4,0.408248290463863,1.0,0.65,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Melora Hardin,Artem Chigvintsev,30,54,Actor/Actress,United States,Eliminated Week 9,6,0,45-54,Screen,1,Unknown,0.850462962962963,1.05,0.65,0.4,9,0.04048611111111111,0.7206330921015437,9,Stable,0.32114434422586,0.5773502691896258,0.6111111111111112,12,1.0,7.416666666666667,1,0,0,-3.0,Rank,1,0,,26.0,6.5,4,0.5773502691896257,1.0,0.65,Active,27.0,6.75,4,0.5,1.0,0.675,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,36.5,9.125,4,0.25,0.5,0.9125,Active,36.0,9.0,4,0.0,0.0,0.9,Active,34.0,8.5,4,0.5773502691896257,1.0,0.85,Active,38.0,9.5,4,0.0,0.0,0.95,Active,42.0,10.5,4,0.0,0.0,1.05,Active,36.0,9.0,4,0.408248290463863,1.0,0.9,Active,0.0,,0,,,,Eliminated
Matt James,Lindsay Arnold,30,29,Athlete,United States,Eliminated Week 4,12,0,25-34,Athlete,1,Unknown,0.6322916666666667,0.7125,0.55,0.16249999999999998,4,0.0454166666666667,0.6684106891701826,4,Stable,0.40835352306435513,0.5773502691896258,0.75,10,1.0,5.4,1,0,0,1.0,Rank,1,0,,24.0,6.0,4,0.0,0.0,0.6,Active,22.0,5.5,4,0.5773502691896257,1.0,0.55,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,28.5,7.125,4,0.47871355387816905,1.0,0.7125,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
"Mike ""The Miz"" Mizanin",Witney Carson,30,40,Athlete,United States,Eliminated Week 7,9,0,35-44,Athlete,1,Unknown,0.7494047619047619,0.85,0.6,0.25,7,0.03809523809523811,0.7862558786831751,7,Stable,0.3762020131796315,1.0,0.7142857142857143,14,1.0,5.5,1,0,0,1.0,Rank,1,0,,24.0,6.0,4,0.0,0.0,0.6,Active,26.0,6.5,4,1.0,2.0,0.65,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,32.5,8.125,4,0.47871355387816905,1.0,0.8125,Active,32.0,8.0,4,0.0,0.0,0.8,Active,34.0,8.5,4,0.5773502691896257,1.0,0.85,Active,32.0,8.0,4,0.0,0.0,0.8,Active,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Suni Lee,Sasha Farber,30,18,Athlete,United States,Eliminated Week 9,5,0,Under 25,Athlete,1,Unknown,0.8430555555555556,1.05,0.7,0.3500000000000001,9,0.0391666666666667,0.7687935034802784,9,Stable,0.15410687159355912,0.5,0.3333333333333333,12,0.0,6.083333333333333,0,0,0,-1.0,Rank,1,0,,28.0,7.0,4,0.0,0.0,0.7,Active,28.0,7.0,4,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,34.0,8.5,4,0.408248290463863,1.0,0.85,Active,36.0,9.0,4,0.0,0.0,0.9,Active,36.0,9.0,4,0.0,0.0,0.9,Active,34.0,8.5,4,0.5,1.0,0.85,Active,42.0,10.5,4,0.0,0.0,1.05,Active,37.5,9.375,4,0.47871355387816905,1.0,0.9375,Active,0.0,,0,,,,Eliminated
Iman Shumpert,Daniella Karagach,30,31,Athlete,United States,1st Place,1,1,25-34,Athlete,1,Unknown,0.7933333333333333,1.0,0.525,0.475,10,0.04944444444444448,0.8042886285803955,10,Stable,0.5077350867507359,1.2583057392117916,1.1,5,1.0,4.6,1,0,1,5.0,Rank,1,0,,21.0,5.25,4,1.2583057392117916,3.0,0.525,Active,25.0,6.25,4,0.5,1.0,0.625,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,31.5,7.875,4,0.9464847243000456,2.0,0.7875,Active,28.0,7.0,4,0.0,0.0,0.7,Active,40.0,10.0,4,0.0,0.0,1.0,Active,34.0,8.5,4,0.816496580927726,2.0,0.85,Active,35.0,8.75,4,0.5,1.0,0.875,Active,37.5,9.375,4,0.47871355387816905,1.0,0.9375,Active,40.0,10.0,4,0.0,0.0,1.0,Active
Cody Rigsby,Cheryl Burke,30,34,Fitness Instructor,United States,3rd Place,3,1,25-34,Other,1,Unknown,0.79125,0.95,0.6,0.35,10,0.0456818181818182,0.8716442168700691,10,Stable,0.19047005383792515,0.5773502691896257,0.35,25,2.0,5.8,2,0,1,4.0,Rank,1,0,,24.0,6.0,4,0.0,0.0,0.6,Active,24.0,6.0,4,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,29.0,7.25,4,0.5,1.0,0.725,Active,32.0,8.0,4,0.0,0.0,0.8,Active,36.0,9.0,4,0.0,0.0,0.9,Active,36.0,9.0,4,0.5773502691896257,1.0,0.9,Active,38.0,9.5,4,0.5773502691896257,1.0,0.95,Active,35.5,8.875,4,0.25,0.5,0.8875,Active,38.0,9.5,4,0.0,0.0,0.95,Active
